,date,sales,sales_from_finance,total_ad_spend,corp_Google_DISCOVERY_spend,corp_Google_DISPLAY_spend,corp_Google_PERFORMANCE_MAX_spend,corp_Google_SEARCH_spend,corp_Google_SHOPPING_spend,corp_Google_VIDEO_spend,corp_Horizon_VIDEO_TIER_1_spend,corp_Horizon_VIDEO_TIER_2_spend,corp_Horizon_VIDEO_TIER_3_spend,corp_Horizon_VIDEO_TIER_BC_spend,corp_Horizon_VIDEO_TIER_HISP_spend,corp_Horizon_VIDEO_TIER_NA_spend,corp_Horizon_VIDEO_TIER_OTT_spend,corp_Horizon_VIDEO_TIER_SYND_spend,corp_Impact_AFFILIATE_spend,corp_Meta_SOCIAL_spend,corp_Microsoft_AUDIENCE_spend,corp_Microsoft_SEARCH_CONTENT_spend,corp_Microsoft_SHOPPING_spend,local_Google_DISPLAY_spend,local_Google_LOCAL_spend,local_Google_PERFORMANCE_MAX_spend,local_Google_SEARCH_spend,local_Google_SHOPPING_spend,local_Meta_SOCIAL_spend,local_Simpli_fi_GEO_OPTIMIZED_DISPLAY_spend,local_Simpli_fi_GEO_OPTIMIZED_VIDEO_spend,local_Simpli_fi_SEARCH_DISPLAY_spend,local_Simpli_fi_SEARCH_VIDEO_spend,local_Simpli_fi_SITE_RETARGETING_DISPLAY_spend,local_Simpli_fi_SITE_RETARGETING_VIDEO_spend,stock_market_index,dollar_to_pound,interest_rates,total_ad_spend_Google,total_ad_spend_Simpli,total_ad_spend_Microsoft,total_ad_spend_Meta,total_ad_spend_Impact,total_ad_spend_Horizon
517,2023-05-16,10244,0.0,138140.846676876,0.0,4135.518675,0.0,77311.105518,5880.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7360.54,33924.19,0.0,1156.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33012.140625,0.798389971256256,3.54,87327.424193,0.0,1156.85,33924.19,7360.54,0.0
518,2023-05-15,10491,0.0,136623.134450856,0.0,4634.076645,0.0,77575.638322,8556.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6744.4,29572.34,0.0,1217.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33348.6015625,0.803149998188019,3.5,90766.36496699999,0.0,1217.8,29572.34,6744.4,0.0
519,2023-05-14,6712,0.0,125230.738301876,0.0,4619.072455,0.0,65076.617363,7267.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5893.76,33128.31,0.0,1093.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33300.62109375,0.799480020999908,3.46,76963.079818,0.0,1093.01,33128.31,5893.76,0.0
520,2023-05-13,11749,0.0,130736.635327856,0.0,4775.895139,0.0,72252.402705,7855.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.1,30260.78,0.0,1212.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33300.62109375,0.799480020999908,3.46,84883.697844,0.0,1212.11,30260.78,6015.1,0.0
521,2023-05-12,10971,0.0,130480.759971876,0.0,4544.616255,0.0,73029.949233,8705.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6948.5,27512.21,0.0,1471.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33300.62109375,0.799480020999908,3.46,86280.24548800002,0.0,1471.7,27512.21,6948.5,0.0
522,2023-05-11,10660,0.0,137862.537333856,0.0,4002.941676,0.0,79967.346174,8349.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7949.66,27516.62,0.0,1684.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33309.51171875,0.791953980922699,3.39,92319.82785,0.0,1684.57,27516.62,7949.66,0.0
523,2023-05-10,8746,0.0,130127.862689877,0.0,6082.3213,0.0,71487.874906,8207.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7067.76,28260.9,0.0,1607.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33531.328125,0.792100012302399,3.43,85777.446206,0.0,1607.83,28260.9,7067.76,0.0
524,2023-05-09,9460,0.0,135954.464825356,0.0,6583.725191,0.0,67365.744143,8293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12227.405007496,0.0,7999.9,28909.63,0.0,1483.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33561.80859375,0.792850017547607,3.53,82242.619334,0.0,1483.59,28909.63,7999.9,12227.405007496
525,2023-05-08,9188,0.0,342972.45553928,0.0,5016.683439,0.0,66957.744468,7094.54,0.0,0.0,0.0,0.0,0.0,0.0,50271.175429888,169932.430214512,0.0,7532.26,31451.71,0.0,1571.31,0.0,0.0,0.0,77.215951,19.73,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.204553,33618.69140625,0.791729986667633,3.52,79165.913858,0.234553,1571.31,31451.71,7532.26,220203.6056444
526,2023-05-07,6158,0.0,112627.32125686,0.0,5356.581618,0.0,61542.694531,8064.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8408.8,13453.63,0.0,1376.04,0.0,0.0,0.0,4168.704708,1990.339705,0.0,593.19,1093.116831,433.268314,0.0,0.0,1163.89863,1838.071436,33674.37890625,0.794700026512146,3.44,81122.390562,4528.355211,1376.04,14046.82,8408.8,0.0
527,2023-05-06,11330,0.0,127621.56554388,0.0,5376.438332,0.0,65662.566484,7795.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6609.1,25059.31,0.0,1203.56,0.0,0.0,0.0,4411.231318,2381.266962,0.0,1416.26,1096.325647,438.052817,0.0,0.0,1169.729215,1852.435285,33674.37890625,0.794700026512146,3.44,85626.943096,4556.542964,1203.56,26475.57,6609.1,0.0
528,2023-05-05,11225,0.0,140373.07604386,0.0,5884.006548,0.0,75742.724308,7398.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7823.8,25986.72,0.0,1643.96,0.0,0.0,0.0,4205.577256,2498.449233,0.0,1387.36,1096.382194,438.935267,0.0,0.0,1169.654877,1861.410877,33674.37890625,0.794700026512146,3.44,95729.26734500001,4566.383215,1643.96,27374.08,7823.8,0.0
529,2023-05-04,11076,0.0,155926.07611788,0.0,4921.818011,0.0,85597.261512,9750.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7764.76,30526.37,0.0,1524.15,0.0,0.0,0.0,4408.714136,2290.748974,0.0,1369.99,1096.441642,438.697066,0.0,0.0,1169.762324,1871.155969,33127.73828125,0.795610010623932,3.37,106969.46263299999,4576.057000999999,1524.15,31896.36,7764.76,0.0
530,2023-05-03,10982,0.0,164900.46978088,0.0,5612.472477,0.0,87657.095785,11303.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8606.66,33522.32,0.0,1741.53,0.0,0.0,0.0,4755.580592,2194.218869,0.0,1363.11,1096.495172,438.897706,0.0,0.0,1169.702746,1872.39095,33414.23828125,0.801500022411346,3.38,111523.027723,4577.486574,1741.53,34885.43,8606.66,0.0
531,2023-05-02,10165,0.0,144650.34961988,0.0,4865.44074,0.0,70487.60184,11851.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7830.1,32848.95,0.0,1432.3,0.0,0.0,0.0,4624.863567,2128.26,0.0,1372.48,1096.463833,438.81078,0.0,0.0,1169.653927,1877.513449,33684.53125,0.800899982452393,3.44,93958.06614699999,4582.441989,1432.3,34221.43,7830.1,0.0
532,2023-05-01,13437,0.0,152590.62577188,0.0,6609.721239,0.0,74569.396668,13179.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8862.0,32645.44,0.0,1578.48,0.0,0.0,0.0,4355.277743,2139.46,0.0,1417.82,1096.559494,438.78525,0.0,0.0,1169.710834,1879.04206,34051.69921875,0.796329975128174,3.59,100853.16565000001,4584.097638,1578.48,34063.26,8862.0,0.0
533,2023-04-30,5993,0.0,140500.28165962,0.0,7667.158702,0.0,66320.364503,7977.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7236.4,35194.69,0.0,1138.47,0.0,0.0,0.0,3894.377665,1956.55,0.0,1473.89,1096.580356,438.80482,0.0,0.0,1169.734557,1878.500794,34098.16015625,0.800159990787506,3.44,87815.74087,4583.620527,1138.47,36668.58,7236.4,0.0
534,2023-04-29,9771,0.0,136823.65586663,0.0,6685.98372,0.0,64186.060803,7682.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7264.26,32284.53,0.0,1289.05,0.0,0.0,0.0,4051.548237,2077.3,0.0,1473.93,1096.393155,438.854628,0.0,0.0,1169.663501,1879.46356,34098.16015625,0.800159990787506,3.44,84682.98276,4584.374844,1289.05,33758.46,7264.26,0.0
535,2023-04-28,11233,0.0,141962.87477983,0.0,6227.243783,0.0,69351.969644,6620.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8459.1,32071.92,0.0,1348.11,0.0,0.0,0.0,4962.166623,2101.14,0.0,1385.63,1097.449671,439.906204,0.0,0.0,1170.404539,1880.669628,34098.16015625,0.800159990787506,3.44,89262.75004999999,4588.430042,1348.11,33457.549999999996,8459.1,0.0
536,2023-04-27,9608,0.0,139902.17044484,0.0,4047.678656,0.0,66607.465954,8461.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8869.2,32366.99,0.0,1837.52,0.0,0.0,0.0,4374.579128,2077.92,0.0,1375.79,1096.368567,438.779418,0.0,0.0,1169.709804,1881.60923,33826.16015625,0.801829993724823,3.53,85569.253738,4586.467019,1837.52,33742.78,8869.2,0.0
537,2023-04-26,10504,0.0,166691.31654123,0.0,4558.247996,0.0,86847.894313,13220.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9457.52,32333.89,0.0,1899.02,0.0,0.0,0.0,4665.811892,2186.4,0.0,1378.04,1096.365821,438.862654,0.0,0.0,1169.792943,1880.059447,33301.87109375,0.805490016937256,3.43,111478.994201,4585.080865,1899.02,33711.93,9457.52,0.0
538,2023-04-25,8496,0.0,159437.618512736,0.0,3194.944413,0.0,72605.138556,15262.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.033867496,0.0,9065.62,32303.65,0.0,1555.74,0.0,0.0,0.0,8445.687526,2277.51,0.0,1390.33,1096.388605,439.672033,0.0,0.0,219.742644,356.104393,33530.828125,0.800000011920929,3.4,101785.830495,2111.907675,1555.74,33693.98,9065.62,4450.033867496
539,2023-04-24,7409,0.0,208084.385832798,0.0,3453.047924,0.0,74179.704551,19107.44,0.0,0.0,0.0,0.0,0.0,0.0,18246.032,31138.888040568,0.0,8941.6,33217.93,0.0,1521.1,0.0,0.0,0.0,8708.521842,2292.89,0.0,1772.05,0.0,0.0,0.0,0.0,0.0,0.0,33875.3984375,0.803229987621307,3.52,107741.604317,0.0,1521.1,34989.98,8941.6,49384.920040568
540,2023-04-23,5433,0.0,140459.33888024,0.0,2865.560893,0.0,70894.471512,18160.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7596.3,35497.05,0.0,1118.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33808.9609375,0.803799986839294,3.57,91920.72240500001,0.0,1118.59,35497.05,7596.3,0.0
541,2023-04-22,9040,0.0,146685.41292624,0.0,2264.179865,0.0,72356.556586,19179.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7094.2,32086.11,0.0,1361.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33808.9609375,0.803799986839294,3.57,93800.326451,0.0,1361.62,32086.11,7094.2,0.0
542,2023-04-21,13957,0.0,157266.26149624,0.0,2039.1762,0.0,76978.502821,18365.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8781.3,32510.74,0.0,1339.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33808.9609375,0.803799986839294,3.57,97383.159021,0.0,1339.75,32510.74,8781.3,0.0
543,2023-04-20,14656,0.0,165541.79443924,0.0,3008.397457,0.0,74957.183507,18411.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13044.76,35715.19,0.0,1570.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33786.62109375,0.804579973220825,3.54,96377.31096399999,0.0,1570.14,35715.19,13044.76,0.0
544,2023-04-19,12733,0.0,161155.55033224,0.0,4210.415253,0.0,74877.163604,23301.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12195.6,36835.2,0.0,1525.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33897.01171875,0.804799973964691,3.6,102388.918857,0.0,1525.15,36835.2,12195.6,0.0
545,2023-04-18,11277,0.0,163000.862605237,0.0,3120.949587,0.0,73005.817543,26134.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9634.24,35792.51,0.0,1681.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33976.62890625,0.808049976825714,3.58,102260.82712999999,0.0,1681.58,35792.51,9634.24,0.0
546,2023-04-17,11760,0.0,159530.327295237,0.0,2777.471758,0.0,71867.644062,22731.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9824.1,36841.99,0.0,1574.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33987.1796875,0.806439995765686,3.6,97376.72582,0.0,1574.84,36841.99,9824.1,0.0
547,2023-04-16,8765,0.0,150377.169444237,0.0,3483.428805,0.0,63265.231164,23440.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8386.54,38402.5,0.0,1444.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33886.46875,0.798384010791779,3.52,90189.139969,0.0,1444.94,38402.5,8386.54,0.0
548,2023-04-15,12806,0.0,154971.989500837,0.0,4519.729929,0.0,73631.632884,22917.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9523.16,35277.1,0.0,1483.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33886.46875,0.798384010791779,3.52,101068.902813,0.0,1483.1,35277.1,9523.16,0.0
549,2023-04-14,15703,0.0,154070.923781017,0.0,4761.142711,0.0,77094.523894,16304.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12696.84,33758.81,0.0,1730.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33886.46875,0.798384010791779,3.52,98160.096605,0.0,1730.8,33758.81,12696.84,0.0
550,2023-04-13,14794,0.0,159173.672006028,0.0,5148.708025,0.0,77687.849805,23550.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10486.8,32750.98,0.0,1651.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34029.69140625,0.800469994544983,3.45,106386.83783,0.0,1651.12,32750.98,10486.8,0.0
551,2023-04-12,13830,0.0,164001.127638018,0.0,6527.395415,0.0,70978.66469,16224.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11213.9,38122.13,0.0,1576.49,0.0,0.0,0.0,9823.323357,0.0,0.0,1739.6,0.0,0.0,0.0,0.0,0.0,0.0,33646.5,0.804440021514893,3.41,103553.62346200002,0.0,1576.49,39861.729999999996,11213.9,0.0
552,2023-04-11,11659,0.0,156297.401075028,0.0,6221.508122,0.0,71162.530004,7034.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15508.5,33909.29,0.0,1547.43,0.0,0.0,0.0,11357.098773,0.0,0.0,1793.49,0.0,0.0,0.0,0.0,0.0,0.0,33684.7890625,0.806959986686707,3.43,95775.98689900001,0.0,1547.43,35702.78,15508.5,0.0
553,2023-04-10,13856,0.0,157625.765516028,0.0,7753.521,0.0,74535.845354,4731.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11959.7,30707.41,0.0,1458.8,0.0,3243.87395,0.0,11498.794493,1696.35,0.0,1835.93,0.0,0.0,0.0,0.0,0.015997,0.115546,33586.51953125,0.804400026798248,3.41,103460.33479699999,0.131543,1458.8,32543.34,11959.7,0.0
554,2023-04-09,6546,0.0,137392.698587028,0.0,6681.500932,0.0,56642.945155,4338.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6930.2,29317.77,0.0,1212.96,0.0,4288.551063,0.0,7135.939135,7046.09000000001,0.0,1902.28,1425.32789,731.302253,0.0,0.0,1269.858187,992.399796,33485.2890625,0.803923010826111,3.39,86133.57628500002,4418.888126,1212.96,31220.05,6930.2,0.0
555,2023-04-08,13440,0.0,147348.819619028,0.0,8469.156171,0.0,66570.672637,4668.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7432.5,25476.99,0.0,1440.57,0.0,4469.098021,0.0,6975.946819,7500.14,0.0,2219.25,1428.818457,737.15872,0.0,0.0,1272.908082,1004.791536,33485.2890625,0.803923010826111,3.39,98653.13364799999,4443.676795,1440.57,27696.24,7432.5,0.0
556,2023-04-07,15859,0.0,162091.421060028,0.0,9506.552803,0.0,76093.509825,5451.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8536.2,25814.37,0.0,1419.76,0.0,4614.608213,0.0,8153.279662,8021.28,0.0,2217.17,1429.97761,737.809553,0.0,0.0,1272.847999,1002.411219,33485.2890625,0.803923010826111,3.39,111840.970503,4443.046381,1419.76,28031.54,8536.2,0.0
557,2023-04-06,15347,0.0,169165.8634407,0.0,9616.099495,0.0,82752.065084,5484.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9733.8,28874.1,0.0,1711.16,0.0,4726.303277,0.0,9075.160156,7256.57,0.0,2222.03,1428.652402,737.376064,0.0,0.0,1272.155138,996.045357,33485.2890625,0.802370011806488,3.3,118911.028012,4434.228961,1711.16,31096.129999999997,9733.8,0.0
558,2023-04-05,12936,0.0,141166.77426454,0.0,11374.00071,0.0,74278.6031,4956.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10978.1,30671.1,0.0,1446.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424.722313,736.679244,0.0,0.0,1271.961877,993.835359,33482.71875,0.800100028514862,3.3,90608.99381,4427.198793,1446.31,30671.1,10978.1,0.0
559,2023-04-04,12859,0.0,168822.80226254,0.0,13869.574759,0.0,87337.60298,4727.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8025.8,45598.59,0.0,1467.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1571.559624,737.437724,0.0,0.0,1272.919224,1005.08629,33402.37890625,0.804949998855591,3.35,105934.92773899999,4587.002862,1467.71,45598.59,8025.8,0.0
560,2023-04-03,14280,0.0,276358.088667148,0.0,11044.554692,0.0,87703.060178,4943.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56884.632188608,0.0,7966.9,46692.32,0.0,1314.58,0.0,13768.154465,0.0,19059.376901,14091.02,0.0,5166.51,1453.01196,738.0076,0.0,0.0,1272.802553,1004.981468,33601.1484375,0.813870012760162,3.43,150609.246236,4468.803581,1314.58,51858.83,7966.9,56884.632188608
561,2023-04-02,8711,0.0,206433.53690854,0.0,10500.393231,0.0,82423.950049,4286.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5967.64,45741.59,0.0,1219.83,0.0,14536.516552,0.0,13204.294976,14213.18,0.0,6844.28,1651.274718,1083.506684,0.0,0.0,769.423175,839.220862,33274.1484375,0.807280004024506,3.48,139164.864808,4343.425439,1219.83,52585.869999999995,5967.64,0.0
562,2023-04-01,11775,0.0,210681.14615454,0.0,11571.28786,0.0,87668.818102,4716.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6845.6,39966.73,0.0,1397.39,0.0,14679.478313,0.0,14218.942681,15492.18,0.0,6596.97,1666.992442,1096.435819,0.0,0.0,777.204037,845.775239,33274.1484375,0.807280004024506,3.48,148347.076956,4386.407537,1397.39,46563.700000000004,6845.6,0.0
563,2023-03-31,12111,0.0,199405.30383929,0.0,8406.917805,0.0,91715.208891,4380.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7243.0,36738.4,0.0,1390.65,0.0,14552.928052,0.0,10384.902463,10120.67,0.0,6692.86,1667.754291,1099.339828,0.0,0.0,777.833542,848.942567,33274.1484375,0.807280004024506,3.48,139561.20721100003,4393.870228,1390.65,43431.26,7243.0,0.0
564,2023-03-30,12515,0.0,174723.1928943,0.0,8587.042465,0.0,77083.053856,4343.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6538.5,36032.81,0.0,1475.53,0.0,4729.096358,0.0,13207.623046,8798.45,0.0,6604.4,1667.255239,1099.686397,0.0,0.0,778.138208,851.775925,32859.03125,0.812110006809235,3.55,116748.85572499999,4396.855769,1475.53,42637.21,6538.5,0.0
565,2023-03-29,12751,0.0,164552.12694029,0.0,11294.077892,0.0,73090.508489,3599.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8536.16,27530.92,0.0,1290.14,0.0,4887.03001799999,0.0,12044.03111,8736.4,0.0,6252.51,1663.745926,1100.421177,0.0,0.0,778.153806,852.872122,32717.599609375,0.810999989509583,3.57,113651.07750899998,4395.193031,1290.14,33783.43,8536.16,0.0
566,2023-03-28,11317,0.0,151739.2467833,0.0,9651.865899,0.0,67753.044075,3260.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7453.1,22103.11,0.0,1462.35,0.0,5057.97146299999,0.0,14145.286,7975.45,0.0,5641.67,1661.652304,1100.434357,0.0,0.0,778.027725,852.59356,32394.25,0.81317001581192,3.55,107844.187437,4392.707946,1462.35,27744.78,7453.1,0.0
567,2023-03-27,10348,0.0,150112.64681029,0.0,8380.691652,0.0,64712.493758,2852.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16148.3,23373.74,0.0,1280.27,0.0,5198.58686,0.0,10612.661029,4936.63,0.0,5225.39,1665.874743,1100.458597,0.0,0.0,778.108525,854.070246,32432.080078125,0.816592991352081,3.53,96693.17329899999,4398.512111,1280.27,28599.13,16148.3,0.0
568,2023-03-26,6362,0.0,166713.7604721,0.0,8127.383279,0.0,57218.625275,3081.17,0.0,16670.4871368,6943.5274776,4437.4349824,6021.19056,0.0,0.0,0.0,0.0,10368.2,26551.02,0.0,1378.7,0.0,1655.183229,0.0,9740.665542,1643.1,0.0,5403.72,1488.722908,1100.503736,0.0,0.0,778.176954,854.132992,32237.529296875,0.814230024814606,3.38,81466.12732500001,4221.53659,1378.7,31954.74,10368.2,34072.6401568
569,2023-03-25,9152,0.0,174837.66938873,0.0,8708.246398,0.0,66122.440353,3008.4,0.0,16140.4399072,9395.7941784,5490.2310288,10111.0386328,0.0,0.0,0.0,0.0,6843.0,21898.47,0.0,1146.69,0.0,1710.471219,0.0,10007.742375,1738.22,0.0,5167.18,1488.61503,1100.351603,0.0,0.0,778.013534,853.977696,32237.529296875,0.814230024814606,3.38,91295.520345,4220.9578630000005,1146.69,27065.65,6843.0,41137.503747200004
570,2023-03-24,11517,0.0,202958.20153975,0.0,12569.977041,0.0,75654.165975,3183.04,0.0,31174.2579736,4712.037764,5881.6084152,0.0,0.0,0.0,0.0,7712.5977264,9099.72,31251.56,0.0,1527.87,0.0,2082.832812,0.0,3375.580925,2046.59,0.0,5234.63,1488.403856,1100.438112,0.0,0.0,778.186687,854.531819,32237.529296875,0.814230024814606,3.38,98912.18675299999,4221.560474,1527.87,36486.19,9099.72,49480.5018792
571,2023-03-23,9473,0.0,198687.27327349,0.0,20452.126175,0.0,83139.380709,3846.69,0.0,12084.3469936,1715.127008,5315.0691216,0.0,0.0,0.0,0.0,0.0,6214.1,43972.85,0.0,1485.47,0.0,2166.940238,0.0,3344.040505,2266.54,0.0,5264.98,1488.220279,1100.174426,0.0,0.0,778.033676,854.567742,32105.25,0.814350008964539,3.38,115215.71762699999,4220.996123,1485.47,49237.83,6214.1,19114.543123199997
572,2023-03-22,9437,0.0,206450.1479943,0.0,18533.934106,0.0,76480.014775,3528.9,0.0,11683.8465912,8848.4132184,5436.4052344,13502.06368,0.0,0.0,0.0,0.0,6312.64,39932.81,0.0,1651.33,0.0,2210.190562,0.0,3220.166906,2086.57,0.0,5661.52,1488.220257,1100.280098,0.0,0.0,778.033349,853.992817,32030.109375,0.817990005016327,3.48,106059.776349,4220.526521000001,1651.33,45594.33,6312.64,39470.728724
573,2023-03-21,13663,0.0,178570.46335989,0.0,16304.900901,0.0,79093.059653,3283.92,0.0,8495.3524992,4906.3580048,6363.30366,0.0,0.0,0.0,0.0,0.0,5770.5,31836.42,0.0,1330.18,0.0,2260.760636,0.0,3653.304737,2074.57,0.0,5779.47,1488.389181,1099.993431,0.0,0.0,778.012495,854.778935,32560.599609375,0.814580023288727,3.59,106670.51592700001,4221.174042000001,1330.18,37615.89,5770.5,19765.014164
574,2023-03-20,15458,0.0,199081.2152341,0.0,15269.888137,0.0,71611.307641,2721.59,0.0,19000.5054232,4000.442516,8203.4159872,0.0,0.0,0.0,0.0,19854.4197208,5382.3,30882.19,0.0,1292.23,0.0,2321.204323,0.0,3584.769525,2045.43,0.0,5534.69,1488.325601,1100.420416,0.0,0.0,777.99921,855.212507,32244.580078125,0.820500016212463,3.47,97554.18962599999,4221.957734,1292.23,36416.88,5382.3,51058.783647200005
575,2023-03-19,10848,0.0,195254.00934769,0.0,15174.897015,0.0,62492.658428,3580.38,0.0,5097.0290392,4044.2329928,5758.4476992,38322.1410096,0.0,0.0,0.0,0.0,5698.8,32942.71,0.0,1187.07,0.0,2279.756499,0.0,3488.177117,1914.88,0.0,5913.64,1488.34016,1100.636411,0.0,0.0,778.056479,854.647271,31861.98046875,0.82573002576828,3.39,88930.74905900001,4221.680321,1187.07,38856.35,5698.8,53221.8507408
576,2023-03-18,18450,0.0,199240.8165799,0.0,18122.311889,0.0,73155.353175,4029.0,0.0,24394.0324824,8500.8263088,5847.853256,5367.0703128,0.0,0.0,0.0,0.0,6736.2,31161.59,0.0,1188.76,0.0,2305.375302,0.0,3332.668058,1998.27,0.0,5676.34,1488.000094,1100.625794,0.0,0.0,777.923541,854.48714,31861.98046875,0.82573002576828,3.39,102942.978424,4221.036569,1188.76,36837.93,6736.2,44109.782360000005
577,2023-03-17,19560,0.0,198400.53421329,0.0,8059.413655,0.0,71297.151433,4074.82,0.0,15471.7228344,14475.4894872,7094.9695432,0.0,0.0,0.0,0.0,12094.3823112,11830.9,31840.89,0.0,1254.69,0.0,2341.475319,0.0,3406.516197,2074.55,0.0,5743.52,1488.155377,1100.363095,0.0,0.0,777.987214,854.595347,31861.98046875,0.82573002576828,3.39,91253.92660400002,4221.101032999999,1254.69,37584.41,11830.9,49136.564176
